Time,PSI
0.0036354732513427736,-0.551400000000001
0.029909205436706544,-0.43499999999998806
0.05505799770355225,-0.5707999999999913
0.08133177757263184,-0.16339999999999577
0.10760555267333985,-0.5319999999999965
0.13375446796417237,-0.02759999999999252
0.16002824306488037,-0.10519999999999641
0.1864270496368408,-1.2885999999999882
0.21270081996917725,-0.512599999999992
0.23897461891174315,-0.22159999999999513
0.2652484035491943,-0.26039999999999
0.291397180557251,-0.24099999999999966
0.3177959632873535,-0.512599999999992
0.34406972885131837,-0.41559999999999775
0.3703434705734253,-0.7065999999999946
0.3966172647476196,-0.49320000000000164
0.42164103507995604,-0.7259999999999991
0.44791481018066404,-0.6096000000000004
0.4741885900497437,-0.3573999999999984
0.5004623794555664,-0.49320000000000164
0.5267361545562744,-0.4543999999999926
0.5530099534988403,-0.299199999999999
0.5792837429046631,-0.06640000000000157
0.6055575323104858,-0.4543999999999926
0.6318313217163086,-0.3767999999999887
0.6581051063537597,-0.512599999999992
0.6843789100646973,-0.7259999999999991
0.7106526613235473,-0.31859999999998934
0.7369264268875122,-0.3767999999999887
0.7632001686096191,-0.1828000000000003
0.7894739580154418,-0.1828000000000003
0.8158727407455444,-0.10519999999999641
0.8420215368270874,-0.299199999999999
0.8682953119277954,-0.6289999999999907
0.8945690774917603,-0.43499999999998806
0.920842866897583,-0.4543999999999926
0.9472416496276855,-0.4543999999999926
0.9721404457092285,-0.5901999999999958
0.9984142589569092,0.10820000000001073
1.0246880292892455,-0.3961999999999932
1.0509618091583253,-0.3961999999999932
1.0773606061935426,-0.5901999999999958
1.1035094213485719,-0.7647999999999939
1.1297832441329956,-0.2021999999999906
1.1560570478439331,-0.33799999999999386
1.182330846786499,-1.0751999999999953
1.20872962474823,-0.33799999999999386
1.2348784255981444,-0.512599999999992
1.261152229309082,-0.6677999999999997
1.2874260234832764,-0.31859999999998934
1.313699803352356,-0.41559999999999775
1.3388485860824586,-0.49320000000000164
1.365122389793396,-0.41559999999999775
1.3912711906433106,-0.4737999999999971
1.417544960975647,-0.26039999999999
1.4438187313079833,-0.5707999999999913
1.470217514038086,-0.6096000000000004
1.496491322517395,-0.299199999999999
1.5213902282714844,-0.5319999999999965
1.5476639890670776,-0.551400000000001
1.5739378118515015,-0.6483999999999952
1.6003365993499756,-0.31859999999998934
1.6266103744506837,-0.5707999999999913
1.6527591562271118,-0.5319999999999965
1.6790329647064208,-0.4737999999999971
1.7053067541122438,-0.3961999999999932
1.7317055749893189,-0.49320000000000164
1.7579793643951416,-0.512599999999992
1.7841281366348267,-0.08579999999999188
1.810401906967163,-0.3767999999999887
1.8366756916046143,-0.31859999999998934
1.8630744695663453,-0.43499999999998806
1.8893482351303101,-0.299199999999999
1.9156220006942748,-0.41559999999999775
1.9417707872390748,-0.12460000000000093
1.9680445575714112,-0.512599999999992
1.9944433450698853,-0.06640000000000157
2.0207172536849978,-0.14399999999999125
2.0469910144805907,-0.49320000000000164
2.071889805793762,-0.4543999999999926
2.098163585662842,-0.49320000000000164
2.1245623588562013,-0.26039999999999
2.150836148262024,-0.41559999999999775
2.1771099185943603,-0.43499999999998806
2.203258709907532,-0.12460000000000093
2.229532504081726,-0.31859999999998934
2.255931296348572,-0.3961999999999932
2.2822050714492796,-0.6677999999999997
2.308478846549988,-0.7647999999999939
2.334627642631531,-0.5707999999999913
2.3609013891220094,-0.49320000000000164
2.3873001861572267,-0.3767999999999887
2.413573989868164,-0.5319999999999965
2.4398477983474733,-0.5901999999999958
2.466121573448181,-0.33799999999999386
2.493520350456238,-0.41559999999999775
2.5199191522598268,-0.26039999999999
2.5461929082870483,-0.24099999999999966
2.5724666929244995,-0.4737999999999971
2.5987404680252073,-0.12460000000000093
2.623639245033264,-0.26039999999999
2.6487879943847656,-0.5901999999999958
2.675061764717102,-0.31859999999998934
2.701335515975952,-0.49320000000000164
2.7276093101501466,-0.43499999999998806
2.75375807762146,-0.3573999999999984
2.780156846046448,-0.3961999999999932
2.8064306354522706,-0.7065999999999946
2.8314543914794923,-0.33799999999999386
2.8564781761169433,-0.41559999999999775
2.881376953125,-0.299199999999999
2.9090257263183594,-0.2797999999999945
2.934049491882324,-0.41559999999999775
2.959073233604431,-0.14399999999999125
2.9840970468521117,-0.6289999999999907
3.00912091255188,-0.16339999999999577
3.0353946828842164,-0.512599999999992
3.060418462753296,-0.43499999999998806
3.0854422092437743,-0.3961999999999932
3.1104659605026246,-0.5319999999999965
3.1354897117614744,-0.2021999999999906
3.1630135059356688,-0.3961999999999932
3.1880373191833495,-0.299199999999999
3.213061099052429,-0.6677999999999997
3.238084897994995,-0.6483999999999952
3.2631086444854738,-0.551400000000001
3.29063241481781,-0.2797999999999945
3.315656189918518,-0.5319999999999965
3.3406799459457397,-0.5319999999999965
3.3657037258148192,-0.5707999999999913
3.3907275104522707,-0.4737999999999971
3.418251314163208,-0.6289999999999907
3.443275318145752,-0.4543999999999926
3.468299069404602,-0.551400000000001
3.4933228492736816,-0.10519999999999641
3.518346667289734,-0.551400000000001
3.5459954500198365,-0.3961999999999932
3.5733941650390624,-0.512599999999992
3.598417959213257,-0.7065999999999946
3.6234417247772215,-0.512599999999992
3.648465509414673,-0.3961999999999932
3.67611430644989,-0.512599999999992
3.7010130882263184,-0.3767999999999887
3.7260368728637694,-0.33799999999999386
3.7510606336593626,-0.3767999999999887
3.7760844230651855,-0.4543999999999926
3.8037332105636597,-0.6096000000000004
3.8286319732666017,-0.3767999999999887
3.8536557579040527,-0.5319999999999965
3.8786795854568483,-0.2797999999999945
3.9037033700942994,-0.4543999999999926
3.930102162361145,-0.6483999999999952
3.95500093460083,-0.5901999999999958
3.9800247287750246,-0.43499999999998806
4.005048513412476,-0.512599999999992
4.030072317123413,-0.2797999999999945
4.057721123695374,-0.1828000000000003
4.082744908332825,-0.5319999999999965
4.110143690109253,-0.43499999999998806
4.135167498588562,-0.5319999999999965
4.16019127368927,-0.43499999999998806
4.18784004688263,-0.299199999999999
4.2128638172149655,-0.512599999999992
4.237762622833252,-0.6677999999999997
4.2627864170074465,-0.551400000000001
4.287810206413269,-0.551400000000001
4.315458998680115,-0.5707999999999913
4.340482773780823,-0.26039999999999
4.365381546020508,-0.6677999999999997
4.390405321121216,-0.49320000000000164
4.415429124832153,-0.5901999999999958
4.4430778694152835,-0.512599999999992
4.46810167312622,-0.5319999999999965
4.493000440597534,-0.512599999999992
4.518024230003357,-0.7065999999999946
4.543048014640808,-0.2797999999999945
4.568196773529053,-0.5901999999999958
4.593220539093018,-0.3767999999999887
4.618244304656982,-0.4543999999999926
4.645643053054809,-0.3961999999999932
4.670666828155517,-0.3961999999999932
4.69581558227539,-0.22159999999999513
4.7208393812179565,-0.08579999999999188
4.74586314201355,-0.41559999999999775
4.770761933326721,-0.22159999999999513
4.795785703659058,-0.4543999999999926
4.820934510231018,-0.5319999999999965
4.845958361625671,-0.4737999999999971
4.870982146263122,-0.31859999999998934
4.895880951881408,-0.9975999999999914
4.920904731750488,-0.6096000000000004
4.946053514480591,-0.5319999999999965
4.971077289581299,-0.1828000000000003
4.996101098060608,-0.5707999999999913
5.0211248779296875,-0.5319999999999965
5.046023659706115,-0.6483999999999952
5.071172432899475,-0.6483999999999952
5.096196184158325,-0.3767999999999887
5.121219968795776,-0.5901999999999958
5.146243767738342,-0.33799999999999386
5.172392554283142,-0.33799999999999386
5.196291346549987,-0.06640000000000157
5.221315145492554,-0.7259999999999991
5.2463388967514035,-0.6096000000000004
5.271362738609314,-0.299199999999999
5.296261510848999,-0.4737999999999971
5.321410346031189,-1.0364000000000004
5.346434135437011,-0.6096000000000004
5.371457910537719,-0.7065999999999946
